threshold,precision,recall,f1,tp,fp,fn
0.6811878378378379,0.7729052466718872,0.5411184210526315,0.636568848758465,1974,580,1674
0.6820791351351352,0.773422187377499,0.5408442982456141,0.6365542829488627,1973,578,1675
0.6829704324324325,0.774852652259332,0.5405701754385965,0.6368480542548038,1972,573,1676
0.6838617297297297,0.7747641509433962,0.540296052631579,0.6366279069767442,1971,573,1677
0.684753027027027,0.7761135199054001,0.5397478070175439,0.6367016976556185,1969,568,1679
0.6856443243243243,0.7765495459928938,0.5391995614035088,0.6364665911664779,1967,566,1681
0.6865356216216216,0.7774257425742575,0.5381030701754386,0.635995464117933,1963,562,1685
0.6874269189189189,0.7772041302621128,0.5364583333333334,0.634771326629906,1957,561,1691
0.6883182162162162,0.7776451869530628,0.5359100877192983,0.6345342421291789,1955,559,1693
0.6892095135135136,0.7783977680350738,0.5353618421052632,0.6343998700665908,1953,556,1695
0.6901008108108109,0.7796881247501,0.5345394736842105,0.6342494714587739,1950,551,1698
0.6909921081081081,0.7798238590872698,0.5339912280701754,0.6339082329970712,1948,550,1700
0.6918834054054054,0.7798716920609463,0.5331688596491229,0.633344187561055,1945,549,1703
0.6927747027027027,0.7804975922953451,0.5331688596491229,0.6335504885993485,1945,547,1703
0.693666,0.7807228915662651,0.5328947368421053,0.6334310850439883,1944,546,1704
0.6945572972972973,0.7809485530546624,0.5326206140350878,0.6333116036505866,1943,545,1705
0.6954485945945946,0.7817156665324204,0.5320723684210527,0.6331756646550317,1941,542,1707
0.6963398918918919,0.7819063004846527,0.5307017543859649,0.6322664924885696,1936,540,1712
0.6972311891891892,0.7829080599432969,0.5298793859649122,0.6320091548144515,1933,536,1715
0.6981224864864864,0.782785221274868,0.5285087719298246,0.6309932907871052,1928,535,1720
0.6990137837837838,0.7829268292682927,0.5279605263157895,0.630648330058939,1926,534,1722
0.6999050810810811,0.7834757834757835,0.5276864035087719,0.6306306306306307,1925,532,1723
0.7007963783783784,0.784257748776509,0.5271381578947368,0.6304918032786886,1923,529,1725
0.7016876756756757,0.785772690106296,0.5268640350877193,0.6307843780767968,1922,524,1726
0.702578972972973,0.7855096193205076,0.5260416666666666,0.6301099983582334,1919,524,1729
0.7034702702702703,0.7857435477263417,0.5257675438596491,0.6299885038594186,1918,523,1730
0.7043615675675676,0.7863002461033635,0.5254934210526315,0.6299704239237593,1917,521,1731
0.7052528648648648,0.7860082304526749,0.5235745614035088,0.6284962158604804,1910,520,1738
0.7061441621621621,0.7858027238959967,0.5219298245614035,0.627244276066546,1904,519,1744
0.7070354594594594,0.7858619264158744,0.5211074561403509,0.6266688643481128,1901,518,1747
0.7079267567567568,0.7860696517412935,0.5197368421052632,0.6257425742574257,1896,516,1752
0.7088180540540541,0.7871986699916874,0.5191885964912281,0.6257020151965643,1894,512,1754
0.7097093513513514,0.7883089770354906,0.5175438596491229,0.6248552043686911,1888,507,1760
0.7106006486486487,0.7886382623224728,0.5175438596491229,0.6249586229725257,1888,506,1760
