threshold,precision,recall,f1,tp,fp,fn
0.8009009009009009,0.8246268656716418,0.42406798245614036,0.560101375814627,1547,329,2101
0.8018018018018018,0.8243459690336359,0.4232456140350877,0.559318963955805,1544,329,2104
0.8027027027027027,0.8245989304812834,0.42269736842105265,0.5588981515041682,1542,328,2106
0.8036036036036036,0.8245050829320493,0.4224232456140351,0.558636940366141,1541,328,2107
0.8045045045045045,0.8246648793565684,0.42160087719298245,0.557953927081444,1538,327,2110
0.8054054054054054,0.8248253627082214,0.42077850877192985,0.5572699219459067,1535,326,2113
0.8063063063063063,0.8254310344827587,0.4199561403508772,0.5566860465116279,1532,324,2116
0.8072072072072072,0.8253369272237197,0.41968201754385964,0.5564237688533527,1531,324,2117
0.8081081081081081,0.8248648648648649,0.41831140350877194,0.5551109494361587,1526,324,2122
0.809009009009009,0.8246753246753247,0.41776315789473684,0.5545851528384279,1524,324,2124
0.8099099099099099,0.8250950570342205,0.41639254385964913,0.5534705775186738,1519,322,2129
0.8108108108108107,0.8251633986928104,0.4152960526315789,0.5525164113785558,1515,321,2133
0.8117117117117117,0.8258733624454149,0.4147478070175439,0.5521897810218979,1513,319,2135
0.8126126126126126,0.8268493150684931,0.4136513157894737,0.5514343139046227,1509,316,2139
0.8135135135135135,0.8273776800439802,0.4125548245614035,0.5505761843790012,1505,314,2143
0.8144144144144144,0.8277194919933738,0.41091008771929827,0.5491848323868841,1499,312,2149
0.8153153153153153,0.8280643372157516,0.40926535087719296,0.54778939644102,1493,310,2155
0.8162162162162162,0.8273942093541202,0.40734649122807015,0.5459221160911094,1486,310,2162
0.8171171171171171,0.828125,0.4067982456140351,0.5455882352941176,1484,308,2164
0.818018018018018,0.8282036933407946,0.4057017543859649,0.5446182152713891,1480,307,2168
0.8189189189189189,0.8286674132138858,0.4057017543859649,0.5447184394552815,1480,306,2168
0.8198198198198198,0.8282828282828283,0.40460526315789475,0.5436464088397791,1476,306,2172
0.8207207207207207,0.8293918918918919,0.4037828947368421,0.543141592920354,1473,303,2175
0.8216216216216216,0.8304126625211984,0.40268640350877194,0.5423666235923944,1469,300,2179
0.8225225225225226,0.8305949008498583,0.4018640350877193,0.5416589691483465,1466,299,2182
0.8234234234234235,0.8314415437003405,0.40158991228070173,0.5415896487985212,1465,297,2183
0.8243243243243243,0.8321001707455891,0.40076754385964913,0.5409805735430157,1462,295,2186
0.8252252252252252,0.8334284084426697,0.4004934210526316,0.5410109239029809,1461,292,2187
0.8261261261261261,0.8340011448196909,0.39939692982456143,0.540129749768304,1457,290,2191
0.827027027027027,0.8335246842709529,0.3980263157894737,0.5387755102040815,1452,290,2196
0.8279279279279279,0.8335253456221198,0.39665570175438597,0.537518573551263,1447,289,2201
0.8288288288288288,0.8338141950375072,0.39610745614035087,0.5370748931425385,1445,288,2203
0.8297297297297297,0.8344907407407407,0.39528508771929827,0.5364583333333334,1442,286,2206
0.8306306306306306,0.8352735739231665,0.39336622807017546,0.5348490495713754,1435,283,2213
0.8315315315315315,0.8349854227405248,0.3925438596491228,0.534029461122506,1432,283,2216
0.8324324324324324,0.8345029239766082,0.3911732456140351,0.5326614408361329,1427,283,2221
0.8333333333333334,0.8347010550996483,0.39035087719298245,0.5319387373926037,1424,282,2224
0.8342342342342343,0.8343125734430082,0.3892543859649123,0.5308411214953271,1420,282,2228
0.8351351351351352,0.8343160377358491,0.38788377192982454,0.5295658682634731,1415,281,2233
0.836036036036036,0.8340248962655602,0.38569078947368424,0.5274601686972822,1407,280,2241
0.8369369369369369,0.8344213649851632,0.3854166666666667,0.527282955184699,1406,279,2242
0.8378378378378378,0.8380155409444112,0.3843201754385965,0.5269686149220071,1402,271,2246
0.8387387387387387,0.8397358943577431,0.3834978070175439,0.5265336846066994,1399,267,2249
0.8396396396396396,0.8406759203379601,0.38185307017543857,0.5251649387370405,1393,264,2255
0.8405405405405405,0.8405797101449275,0.3815789473684211,0.5248868778280543,1392,264,2256
0.8414414414414414,0.8411158277744087,0.3802083333333333,0.5236926562205021,1387,262,2261
0.8423423423423423,0.8407294832826747,0.37911184210526316,0.5225769884753447,1383,262,2265
0.8432432432432432,0.8421052631578947,0.37719298245614036,0.5210147671336615,1376,258,2272
0.8441441441441442,0.8427518427518428,0.37609649122807015,0.5200909780136467,1372,256,2276
0.8450450450450451,0.8420727945712523,0.37417763157894735,0.5181248813816663,1365,256,2283
0.845945945945946,0.8437693738375698,0.3730811403508772,0.5173921307736172,1361,252,2287
0.8468468468468469,0.8462017434620175,0.3725328947368421,0.5173201370384469,1359,247,2289
0.8477477477477477,0.8472135253600501,0.37088815789473684,0.5159199237368923,1353,244,2295
0.8486486486486486,0.8482367758186398,0.3692434210526316,0.514514896867838,1347,241,2301
0.8495495495495495,0.8488298545224542,0.3678728070175439,0.5132912602792121,1342,239,2306
0.8504504504504504,0.8487928843710292,0.36622807017543857,0.5116813481424742,1336,238,2312
0.8513513513513513,0.850479233226837,0.36485745614035087,0.5106464607711491,1331,234,2317
0.8522522522522522,0.8506410256410256,0.3637609649122807,0.5096006144393241,1327,233,2321
0.8531531531531531,0.8503532434168273,0.36293859649122806,0.5087415946205571,1324,233,2324
0.854054054054054,0.8508715300193673,0.3612938596491228,0.5072157013661728,1318,231,2330
0.854954954954955,0.8515878159429683,0.36019736842105265,0.5062608360624158,1314,229,2334
0.8558558558558559,0.8540575916230366,0.35773026315789475,0.5042503863987636,1305,223,2343
0.8567567567567568,0.8541392904073587,0.35635964912280704,0.5029013539651838,1300,222,2348
0.8576576576576577,0.8545935228023793,0.35444078947368424,0.5010656849447781,1293,220,2355
0.8585585585585586,0.8544010589013898,0.35389254385964913,0.5004845900368289,1291,220,2357
0.8594594594594595,0.854763491005996,0.3516995614035088,0.498349194018256,1283,218,2365
0.8603603603603603,0.8558981233243967,0.3500548245614035,0.496887159533074,1277,215,2371
0.8612612612612612,0.8565656565656565,0.34868421052631576,0.4956165984804208,1272,213,2376
0.8621621621621621,0.8572395128552097,0.34731359649122806,0.49434256730394066,1267,211,2381
0.863063063063063,0.8570460704607046,0.34676535087719296,0.49375487900078063,1265,211,2383
0.8639639639639639,0.8571428571428571,0.34539473684210525,0.49237983587338807,1260,210,2388
0.8648648648648648,0.85724043715847,0.34402412280701755,0.49100156494522695,1255,209,2393
0.8657657657657658,0.8577319587628865,0.34210526315789475,0.48912404467960025,1248,207,2400
0.8666666666666667,0.8591160220994475,0.34100877192982454,0.48822605965463106,1244,204,2404
0.8675675675675676,0.8587257617728532,0.3399122807017544,0.48703849175176744,1240,204,2408
0.8684684684684685,0.8583391486392185,0.3371710526315789,0.48415666207439473,1230,203,2418
0.8693693693693694,0.8584442887175894,0.3358004385964912,0.4827586206896552,1225,202,2423
0.8702702702702703,0.8584507042253521,0.33415570175438597,0.4810576164167324,1219,201,2429
0.8711711711711712,0.858151023288638,0.3333333333333333,0.4801579466929911,1216,201,2432
0.872072072072072,0.8585643212508884,0.33114035087719296,0.477942631058358,1208,199,2440
0.8729729729729729,0.8593861527480371,0.3300438596491228,0.4769261239849475,1204,197,2444
0.8738738738738738,0.8587813620071685,0.32839912280701755,0.47511401943287723,1198,197,2450
0.8747747747747747,0.8577617328519855,0.3256578947368421,0.4720842439896682,1188,197,2460
0.8756756756756756,0.858806404657933,0.32346491228070173,0.4699322978892871,1180,194,2468
0.8765765765765766,0.860482103725347,0.3229166666666667,0.4696033486147099,1178,191,2470
0.8774774774774775,0.8613569321533924,0.3201754385964912,0.46682653876898483,1168,188,2480
0.8783783783783784,0.8645833333333334,0.31853070175438597,0.4655448717948718,1162,182,2486
0.8792792792792793,0.8644194756554308,0.3163377192982456,0.4631747943006221,1154,181,2494
0.8801801801801802,0.8655146506386175,0.3157894736842105,0.46274352279574216,1152,179,2496
0.8810810810810811,0.8666666666666667,0.31359649122807015,0.46054750402576483,1144,176,2504
0.881981981981982,0.8679389312977099,0.31167763157894735,0.45865268253327957,1137,173,2511
0.8828828828828829,0.8695318495778972,0.3105811403508772,0.45768531609775803,1133,170,2515
0.8837837837837837,0.8701700154559505,0.3086622807017544,0.4556859571023877,1126,168,2522
0.8846846846846846,0.8699376947040498,0.3061951754385965,0.45296025952960256,1117,167,2531
0.8855855855855855,0.8710691823899371,0.30372807017543857,0.4504065040650406,1108,164,2540
0.8864864864864864,0.8711462450592885,0.3020833333333333,0.4486057398738042,1102,163,2546
0.8873873873873874,0.8737092930897538,0.30153508771929827,0.4483391073975953,1100,159,2548
0.8882882882882883,0.8733974358974359,0.2987938596491228,0.44526143790849676,1090,158,2558
0.8891891891891892,0.8729903536977492,0.29769736842105265,0.4439901880621423,1086,158,2562
0.8900900900900901,0.8753036437246964,0.2963267543859649,0.442760597993037,1081,154,2567
0.890990990990991,0.876734693877551,0.2944078947368421,0.4407962240919351,1074,151,2574
0.8918918918918919,0.877164056059357,0.2916666666666667,0.4377700061715696,1064,149,2584
0.8927927927927928,0.8765638031693077,0.28810307017543857,0.4336703115329069,1051,148,2597
0.8936936936936937,0.8758389261744967,0.28618421052631576,0.43140495867768586,1044,148,2604
0.8945945945945946,0.8763759525825572,0.2837171052631579,0.428660178090702,1035,146,2613
0.8954954954954955,0.8765957446808511,0.28234649122807015,0.4271200497615592,1030,145,2618
0.8963963963963963,0.8770281810418445,0.28152412280701755,0.42622950819672134,1027,144,2621
0.8972972972972972,0.8767241379310344,0.2787828947368421,0.423044925124792,1017,143,2631
0.8981981981981982,0.8759757155247181,0.2768640350877193,0.4207456779837534,1010,143,2638
0.8990990990990991,0.875,0.27439692982456143,0.41777963272120205,1001,143,2647
0.9,0.8757709251101321,0.27247807017543857,0.4156387204683253,994,141,2654
0.9009009009009009,0.8771148708815673,0.2700109649122807,0.41291133934185714,985,138,2663
0.9018018018018018,0.8765652951699463,0.26864035087719296,0.41124632815778434,980,138,2668
0.9027027027027027,0.8782687105500451,0.2669956140350877,0.40950178684044564,974,135,2674
0.9036036036036036,0.8801089918256131,0.265625,0.4080859128237524,969,132,2679
0.9045045045045045,0.8803652968036529,0.2642543859649123,0.4064937803078221,964,131,2684
0.9054054054054054,0.8802228412256268,0.2598684210526316,0.4012698412698413,948,129,2700
0.9063063063063063,0.8827392120075047,0.2579495614035088,0.39923631735256687,941,125,2707
0.9072072072072072,0.882908404154863,0.2563048245614035,0.39728064584661144,935,124,2713
0.908108108108108,0.8820171265461465,0.25411184210526316,0.39455203234730796,927,124,2721
0.909009009009009,0.8838771593090211,0.2524671052631579,0.3927505330490405,921,121,2727
0.9099099099099099,0.884393063583815,0.25164473684210525,0.3918053777208707,918,120,2730
0.9108108108108108,0.8839024390243903,0.24835526315789475,0.3877594692916756,906,119,2742
0.9117117117117117,0.8852941176470588,0.24753289473684212,0.3868894601542417,903,117,2745
0.9126126126126126,0.8857142857142857,0.24643640350877194,0.3855886768174995,899,116,2749
0.9135135135135135,0.8871287128712871,0.24561403508771928,0.38471446972949763,896,114,2752
0.9144144144144144,0.8876629889669007,0.24259868421052633,0.3810548977395048,885,112,2763
0.9153153153153153,0.891260162601626,0.24040570175438597,0.37867012089810015,877,107,2771
0.9162162162162162,0.8920863309352518,0.23793859649122806,0.37567626054966463,868,105,2780
0.9171171171171171,0.8924843423799582,0.234375,0.3712548849326965,855,103,2793
0.918018018018018,0.8948475289169295,0.23327850877192982,0.3700804522722331,851,100,2797
0.9189189189189189,0.8939554612937434,0.23108552631578946,0.36724025266826393,843,100,2805
0.9198198198198199,0.8960342979635584,0.22916666666666666,0.36498581095830607,836,97,2812
0.9207207207207208,0.89587852494577,0.22642543859649122,0.3614879649890591,826,96,2822
0.9216216216216216,0.8955386289445049,0.2256030701754386,0.36041164878476023,823,96,2825
0.9225225225225225,0.8993362831858407,0.22286184210526316,0.3572056239015818,813,91,2835
0.9234234234234234,0.8984375,0.2206688596491228,0.3543133802816901,805,91,2843
0.9243243243243243,0.8983050847457628,0.21792763157894737,0.3507610853739246,795,90,2853
0.9252252252252252,0.8998862343572241,0.2168311403508772,0.34945880273912083,791,88,2857
0.9261261261261261,0.8987341772151899,0.21408991228070176,0.34580473765773745,781,88,2867
0.927027027027027,0.8986013986013986,0.21134868421052633,0.3422103861517976,771,87,2877
0.9279279279279279,0.8995271867612293,0.20860745614035087,0.3386737872719181,761,85,2887
0.9288288288288288,0.8989169675090253,0.20476973684210525,0.33355659745478905,747,84,2901
0.9297297297297297,0.8984088127294981,0.2012061403508772,0.3287793952967525,734,83,2914
0.9306306306306307,0.8988902589395807,0.19983552631578946,0.3269791433056739,729,82,2919
0.9315315315315316,0.8983688833124216,0.1962719298245614,0.32215973003374576,716,81,2932
0.9324324324324325,0.8987341772151899,0.19462719298245615,0.3199639477242001,710,80,2938
0.9333333333333333,0.8985879332477535,0.19188596491228072,0.31624124689405925,700,79,2948
0.9342342342342342,0.8990825688073395,0.18804824561403508,0.3110405803672637,686,77,2962
0.9351351351351351,0.899070385126162,0.1855811403508772,0.3076573506021359,677,76,2971
0.936036036036036,0.9005376344086021,0.1836622807017544,0.3051001821493625,670,74,2978
0.9369369369369369,0.9005449591280654,0.18119517543859648,0.3016887266088544,661,73,2987
0.9378378378378378,0.9004149377593361,0.17845394736842105,0.2978723404255319,651,72,2997
0.9387387387387387,0.8995756718528995,0.17434210526315788,0.29207807118254875,636,71,3012
0.9396396396396396,0.8985714285714286,0.17242324561403508,0.2893284268629255,629,71,3019
0.9405405405405405,0.9008746355685131,0.16940789473684212,0.28518689432395017,618,68,3030
0.9414414414414415,0.8992592592592593,0.16639254385964913,0.28082350219754804,607,68,3041
0.9423423423423424,0.9037593984962407,0.16474780701754385,0.278692325527475,601,64,3047
